RTkey,longitude,latitude,x,y,altitude,speed_x_component,speed_y_component,course,speed,alt_speed,relative_bearing_to_exit_point,alt_diff_wrt_exit_point,h_diff_wrt_exit_point,timestamp,flight_phase
4803322,-0.06295109915876086,40.14004642395981,908479.1247952937,621805.0548988669,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-122.56301465861898,4844.579577192115,15024.6103515625,1547540790,descending
4803375,0.18469057771421415,41.18172835803479,924521.6056133097,738129.3155282575,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-6.650917225675272,8844.579577192115,110152.9453125,1547540790,cruising
4803397,0.33288810716359407,41.66480133649155,934514.931100125,792228.4419620894,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-6.671983182586899,4844.579577192115,165077.328125,1547540790,cruising
4803429,0.4299044161683976,42.18725517657249,939902.3874326227,850528.8881215281,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-3.1736511916860763,4844.579577192115,223219.4375,1547540790,cruising
4803288,-0.41460700627706065,39.474454017863145,881278.1255734429,546883.1410224325,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-17.52567268268396,1000.0,200198.6875,1547540790,cruising
4803215,-1.1628866808269012,37.67702897903251,822644.6604326097,345514.66042936,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99620867270323,5844.579577192115,295464.1875,1547540820,descending
4803226,-1.0871992583071797,37.944662498467295,828450.3012843363,375385.01810743765,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-154.75859545618894,1000.0,119011.390625,1547540820,cruising
4803237,-0.8319677914748661,39.22649521241711,846308.2810384193,518166.44992441114,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-12.323772616434212,0.0,46958.1015625,1547540820,cruising
4803245,-0.4779630904248406,38.395383556922766,880144.9461899754,427091.97708225134,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,183.30932468686322,3844.579577192115,205075.25,1547540820,descending
4803280,-0.3406659903389723,39.57781327990962,887198.6105366861,558573.1836149303,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,2.575461772434778,0.0,185032.78125,1547540820,cruising
4803286,-0.4436004302551167,39.29123274060753,879527.1994790746,526486.9690031557,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,180.03521878803664,5825.765763561951,106428.8359375,1547540820,descending
4803294,-0.21489916148125962,41.3561911871066,890300.3652887912,756092.1496991355,34000.0,223.7336772746942,12.844362831881648,86.71430384721879,224.10206604003906,0.0,-2.189789218076328,0.0,59635.1796875,1547540820,cruising
4803311,-0.15596466776360066,39.887311507012654,901678.3900657714,593480.4574797363,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-164.5712827874871,6844.579577192115,38283.99609375,1547540820,descending
4803322,-0.07709153574391443,40.07734223648279,907558.0919738292,614807.7709986896,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-140.0996638059468,4844.579577192115,19740.681640625,1547540820,descending
4803375,0.17009554501212157,41.12110044663437,923590.3712858752,731356.11706741,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-7.089848389930495,8844.579577192115,103365.078125,1547540820,cruising
4803397,0.3195916019380415,41.602177618956304,933721.8271070123,785235.7363788483,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-6.968324696282451,4844.579577192115,158089.5625,1547540820,cruising
4803429,0.4141631622737425,42.12439095022818,938925.0447818291,843496.9925024343,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-3.2778462283861245,4844.579577192115,216131.1875,1547540820,cruising
4803288,-0.43232733494182046,39.412926644175066,880005.2455981605,540008.7766638673,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-18.148925166119767,1000.0,193543.421875,1547540820,cruising
4803215,-1.1844655192891342,37.617905743644236,820926.6731767165,338903.94332957733,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99629433724715,5844.579577192115,302294.5,1547540850,descending
4803226,-1.1091491197276255,37.88607102517165,826710.7722970261,368831.93699788407,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-156.08207653692395,1000.0,125177.453125,1547540850,cruising
4803237,-0.8896602715726059,39.18358192005653,841483.7187818618,513252.0324845823,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-14.416263345859022,0.0,40256.84765625,1547540850,cruising
4803245,-0.491623206869725,38.334862861653484,879193.9507835952,420340.81255441345,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,183.2028983295934,3844.579577192115,211882.0625,1547540850,descending
4803280,-0.26469967321913845,39.56905624078546,893750.6966674086,557850.3151822656,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,2.6705670169447444,0.0,178447.84375,1547540850,cruising
4803286,-0.4600070245690926,39.228837831280764,878364.771676707,519520.80387918605,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,180.03302714785477,5825.765763561951,113491.3203125,1547540850,descending
4803294,-0.13449970910715273,41.35727763576429,897012.3756070321,756477.4805840919,34000.0,223.7336772746942,12.844362831881648,86.71430384721879,224.10206604003906,0.0,-2.4679300981031815,0.0,52917.65234375,1547540850,cruising
4803302,0.3887200000000019,41.09849899999983,942029.5659125624,729667.3809594506,37000.0,-211.5469323427727,-46.05124741443821,257.7189901217008,216.50131225585938,0.0,3.798900087568711,4906.3105464584005,94256.9453125,1547540850,cruising
4803311,-0.17127039992453874,39.824546855807945,900646.2944382698,586473.6296659322,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-166.96302417006908,6844.579577192115,45150.52734375,1547540850,descending
4803322,-0.09120609894524248,40.01463554751767,906637.0591523647,607810.4870985122,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-150.30197573654922,4844.579577192115,25559.162109375,1547540850,descending
4803375,0.1555267434707866,41.06046882224881,922659.1369584408,724582.9186065625,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-7.590445198788984,8844.579577192115,96584.125,1547540850,cruising
4803397,0.3063199644556882,41.539549792342534,932928.7231138996,778243.0307956073,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-7.292065452142424,4844.579577192115,151106.421875,1547540850,cruising
4803429,0.3984517056183147,42.061521368544504,937947.7021310355,836465.0968833405,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-3.3891069740462854,4844.579577192115,209043.703125,1547540850,cruising
4803446,0.5487441999999999,42.65291579999988,947247.6613670439,902641.4456827727,39000.0,-33.72254490312577,-236.73397799513768,188.10719015934566,239.12379455566406,0.0,-2.3948420697354322,6844.579577192115,275786.25,1547540850,cruising
4803288,-0.45001615533174494,39.35139655351195,878732.3656228782,533134.4123053021,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-18.816481077265536,1000.0,186912.703125,1547540850,cruising
4803215,-1.2060084015696944,37.558780243128936,819208.6859208234,332293.2262297947,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99637621616841,5844.579577192115,309124.78125,1547540880,descending
4803226,-1.1310626026747108,37.827476852487436,824971.243309716,362278.8558883305,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-157.28072181300277,1000.0,131404.015625,1547540880,cruising
4803237,-0.947281398164688,39.14063973402462,836659.1565253043,508337.6150447534,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-17.338603440117254,0.0,33630.63671875,1547540880,cruising
4803245,-0.5052597942397025,38.27434171510153,878242.955377215,413589.64802657557,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,183.10309745049878,3844.579577192115,218689.5625,1547540880,descending
4803280,-0.18875269393190222,39.560249101763326,900302.782798131,557127.4467496009,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,2.7729598789812258,0.0,171863.4375,1547540880,cruising
4803286,-0.4763841140467984,39.16644080481547,877202.3438743394,512554.6387552164,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,180.0310922962981,5825.765763561951,120553.8046875,1547540880,descending
4803294,-0.05409772098568576,41.35830943988914,903724.385925273,756862.8114690483,34000.0,223.7336772746942,12.844362831881648,86.71430384721879,224.10206604003906,0.0,-2.8269431477846183,0.0,46201.734375,1547540880,cruising
4803302,0.31244100306188277,41.08865000039625,935683.158197065,728285.8435924813,37000.0,-211.5469238499153,-46.051245565644216,257.7189901217008,216.50131225585938,0.0,4.079793317296264,4906.3105464584005,87777.234375,1547540880,cruising
4803311,-0.18654820366873515,39.7617797019275,899614.1988107682,579466.801852128,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-168.72112945154774,6844.579577192115,52074.921875,1547540880,descending
4803322,-0.10529485900447297,39.951926436832636,905716.0263309003,600813.2031983349,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-156.59835743026375,4844.579577192115,31882.0859375,1547540880,descending
4803375,0.1409841032134134,40.999833558423205,921727.9026310063,717809.720145715,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-8.166589134081875,8844.579577192115,89811.65625,1547540880,cruising
4803397,0.29307312560527715,41.476917936996045,932135.6191207869,771250.3252123662,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-7.647165694241352,4844.579577192115,144128.5625,1547540880,cruising
4803429,0.3827699626490676,41.99864651484792,936970.3594802419,829433.2012642467,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-3.508176434519669,4844.579577192115,201957.0625,1547540880,cruising
4803446,0.5323199996053523,42.58947799847403,946235.9849956176,895539.4261721034,39000.0,-33.72254571420799,-236.73398368897648,188.10719015934566,239.12379455566406,0.0,-2.4587798997354753,6844.579577192115,268618.96875,1547540880,cruising
4803288,-0.46767355001933847,39.28986382348041,877459.4856475958,526260.0479467369,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-19.533036213595153,1000.0,180309.234375,1547540880,cruising
4803215,-1.2275154149524374,37.49965254913686,817490.6986649302,325682.509130012,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99645455497938,5844.579577192115,315955.09375,1547540910,descending
4803226,-1.152939794868772,37.76888005087173,823231.7143224059,355725.7747787769,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-158.37048305374586,1000.0,137682.875,1547540910,cruising
4803237,-1.004831255474937,39.0976687322854,831834.5942687468,503423.19760492456,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-21.676459940205945,0.0,27134.509765625,1547540910,cruising
4803245,-0.5188729126378087,38.21382018756789,877291.9599708349,406838.4834987377,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,183.00932258446696,3844.579577192115,225497.6875,1547540910,descending
4803280,-0.11282515532049292,39.551391882173895,906854.8689288534,556404.5783169363,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,2.8835106346986663,0.0,165279.625,1547540910,cruising
4803286,-0.4927317771041597,39.10404174072331,876039.9160719718,505588.4736312467,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,180.02937160012627,5825.765763561951,127616.2890625,1547540910,descending
4803294,0.026306672163293635,41.35928659706261,910436.3962435138,757248.1423540047,34000.0,223.7336772746942,12.844362831881648,86.71430384721879,224.10206604003906,0.0,-3.308054087158041,0.0,39488.24609375,1547540910,cruising
4803302,0.23618433785594956,41.078751576723555,929336.7504815676,726904.3062255121,37000.0,-211.5469238499153,-46.051245565644216,257.7189901217008,216.50131225585938,0.0,4.405453659132149,4906.3105464584005,81299.9609375,1547540910,cruising
4803311,-0.2017981544729228,39.69901012593477,898582.1031832666,572459.9740383239,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-170.065615868813,6844.579577192115,59036.82421875,1547540910,descending
4803322,-0.11935788591190624,39.88921498413064,904794.9935094358,593815.9192981576,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-160.7778398362985,4844.579577192115,38461.47265625,1547540910,descending
4803375,0.1264675546083656,40.939194728649014,920796.6683035719,711036.5216848676,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-8.836629523634741,8844.579577192115,83049.75,1547540910,cruising
4803397,0.2798510165291997,41.41428213320468,931342.5151276742,764257.6196291251,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-8.038382118723518,4844.579577192115,137156.8125,1547540910,cruising
4803429,0.3671178501213316,41.935766472406826,935993.0168294483,822401.3056451529,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-3.6359054301495632,4844.579577192115,194871.359375,1547540910,cruising
4803446,0.5159274073793787,42.52603402384963,945224.3086241914,888437.4066614341,39000.0,-33.72254571420799,-236.73398368897648,188.10719015934566,239.12379455566406,0.0,-2.5262231477022965,6844.579577192115,261452.03125,1547540910,cruising
4803288,-0.48529960129383787,39.22832853162146,876186.6056723135,519385.6835881717,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-20.303940011319696,1000.0,173736.09375,1547540910,cruising
4803215,-1.248986646447513,37.44052273325266,815772.711409037,319071.79203022935,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99652957841158,5844.579577192115,322785.40625,1547540940,descending
4803226,-1.1747807837573263,37.71028069071883,821492.1853350957,349172.69366922334,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-159.3648608877957,1000.0,144007.203125,1547540940,cruising
4803237,-1.0623099277566312,39.054668992787896,827010.0320121893,498508.7801650957,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-28.670568881827194,0.0,20890.173828125,1547540940,cruising
4803245,-0.5324626219647589,38.15329834929045,876340.9645644547,400087.3189708998,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,182.92104440648936,3844.579577192115,232306.375,1547540940,descending
4803280,-0.036917160062650764,39.54248460145378,913406.9550595758,555681.7098842716,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,3.0032337415977395,0.0,158696.484375,1547540940,cruising
4803286,-0.5090500918834804,39.04164071844683,874877.4882696042,498622.30850727705,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,180.02783136875567,5825.765763561951,134678.78125,1547540940,descending
4803294,0.106713339596457,41.36020910499412,917148.4065617546,757633.4732389611,34000.0,223.7336772746942,12.844362831881648,86.71430384721879,224.10206604003906,0.0,-3.9861904837520683,0.0,32778.68359375,1547540940,cruising
4803302,0.1599501061504494,41.06880375027074,922990.3427660702,725522.7688585428,37000.0,-211.5469238499153,-46.051245565644216,257.7189901217008,216.50131225585938,0.0,4.78748271182485,4906.3105464584005,74825.78125,1547540940,cruising
4803309,0.35745300000000024,41.085853999999834,939471.7358340645,728146.4324640859,33000.0,-209.02302855068896,-62.69915414211961,253.30270586171002,218.22421264648438,0.0,-1.0895078582730093,1635.4368488194668,91381.015625,1547540940,cruising
4803311,-0.2170203275454081,39.63623820832582,897550.007555765,565453.1462245197,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-171.12600609359603,6844.579577192115,66024.3671875,1547540940,descending
4803319,0.3663919999999996,41.09515399999983,940174.4276664252,729211.2175334689,35000.0,-226.86649853940278,-49.294808874931185,257.7410129761566,232.16026306152344,0.0,3.8677751725485336,2906.3105464584005,92348.0703125,1547540940,cruising
4803322,-0.13339524940752268,39.82650126904914,903873.9606879713,586818.6353979802,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-163.72549883481324,4844.579577192115,45185.42578125,1547540940,descending
4803375,0.11197702826810564,40.878552406363866,919865.4339761374,704263.3232240201,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-9.625319001214962,8844.579577192115,76301.2109375,1547540940,cruising
4803397,0.2666535686223451,41.35164246119814,930549.4111345615,757264.914045884,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-8.471477081882341,4844.579577192115,130192.140625,1547540940,cruising
4803429,0.35149528509740985,41.872881324431305,935015.6741786547,815369.4100260591,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-3.773272857882631,4844.579577192115,187786.703125,1547540940,cruising
4803446,0.49956633327113814,42.462583962581675,944212.6322527652,881335.3871507648,39000.0,-33.72254571420799,-236.73398368897648,188.10719015934566,239.12379455566406,0.0,-2.5974680145691877,6844.579577192115,254285.484375,1547540940,cruising
4803288,-0.5028943911624003,39.16679075541005,874913.7256970311,512511.31922960654,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-21.135305754514746,1000.0,167196.875,1547540940,cruising
4803215,-1.2704221827923952,37.38139086699505,814054.7241531438,312461.0749304467,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99660149256914,5844.579577192115,329615.71875,1547540970,descending
4803226,-1.1965856565160964,37.65167884235997,819752.6563477856,342619.61255966977,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-160.2753255685802,1000.0,150371.234375,1547540970,cruising
4803237,-1.1197174992915457,39.01164059346584,822185.4697556318,493594.36272526684,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-41.216274100203634,0.0,15210.943359375,1547540970,cruising
4803245,-0.5460289819197853,38.09277627044372,875389.9691580746,393336.1544430619,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,182.83779377304612,3844.579577192115,239115.59375,1547540970,descending
4803280,0.03897118933012048,39.533527279145474,919959.0411902983,554958.841451607,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,3.133318956104006,0.0,152114.09375,1547540970,cruising
4803286,-0.5253391362546145,38.97923781735921,873715.0604672366,491656.1433833074,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,180.0264446263498,5825.765763561951,141741.265625,1547540970,descending
4803294,0.1871221505482756,41.36107696152121,923860.4168799955,758018.8041239175,34000.0,223.7336772746942,12.844362831881648,86.71430384721879,224.10206604003906,0.0,-5.013155908233841,0.0,26076.07421875,1547540970,cruising
4803302,0.08373840952248528,41.05880654242789,916643.9350505727,724141.2314915735,37000.0,-211.5469238499153,-46.051245565644216,257.7189901217008,216.50131225585938,0.0,5.241857585281309,4906.3105464584005,68355.546875,1547540970,cruising
4803309,0.281829002706556,41.07145700051608,933201.0452020175,726265.4579071561,33000.0,-209.02302106823552,-62.69915189766125,253.30270586171002,218.22421264648438,0.0,-1.1735797010808824,1635.4368488194668,84835.5703125,1547540970,cruising
4803311,-0.23221479782724264,39.57346402952911,896517.9119282634,558446.3184107156,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,188.0168028603247,6844.579577192115,73030.1953125,1547540970,descending
4803319,0.28459899893542273,41.08459899986207,933368.4326216457,727732.37324797,35000.0,-226.86650149265097,-49.29480951662928,257.7410129761566,232.16026306152344,0.0,4.182972600278191,2906.3105464584005,85400.4140625,1547540970,cruising
4803322,-0.14740701898209382,39.763785371159784,902952.9278665069,579821.3514978029,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-165.9053686324995,4844.579577192115,51997.89453125,1547540970,descending
4803354,1.8687734000000018,39.65887319999982,1076013.4559384799,577011.3652546734,39000.0,-220.90201890090637,-46.3370919711461,258.1532216424437,225.70960998535156,0.0,-11.531827471769645,4036.4374889746396,253237.953125,1547540970,cruising
4803375,0.09751245504813973,40.81790666495133,918934.199648703,697490.1247631726,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-10.566836888683298,8844.579577192115,69569.9375,1547540970,cruising
4803397,0.2534807135309619,41.28899900114774,929756.3071414488,750272.208462643,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-8.95349679486634,4844.579577192115,123235.75,1547540970,cruising
4803429,0.3359021849451806,41.80999115407291,934038.3315278611,808337.5144069653,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-3.9214106938558473,4844.579577192115,180703.203125,1547540970,cruising
4803446,0.4832366875671404,42.39912790106671,943200.955881339,874233.3676400955,39000.0,-33.72254571420799,-236.73398368897648,188.10719015934566,239.12379455566406,0.0,-2.672845014655593,6844.579577192115,247119.359375,1547540970,cruising
4803459,0.5418310000000006,42.62987599999984,946802.8566222887,900058.3279246902,37000.0,-31.828649197697327,-226.69677060916632,187.99219165164118,228.92027282714844,0.0,-2.5168613206367922,4844.579577192115,273165.3125,1547540970,cruising
4803288,-0.520458001351293,39.10525057225504,873640.8457217488,505636.95487104135,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-22.034141710414787,1000.0,160695.71875,1547540970,cruising
4803215,-1.2918221104529166,37.3222570218168,812336.7368972506,305850.357830664,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99667048681937,5844.579577192115,336446.03125,1547541000,descending
4803226,-1.2183545000500269,37.5930745760632,818013.1273604755,336066.5314501162,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-161.11166211862698,1000.0,156770.140625,1547541000,cruising
4803237,-1.1770540543890102,38.96858361223748,817360.9074990742,488679.945285438,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-65.55792575909243,0.0,11009.1796875,1547541000,cruising
4803245,-0.5595720520014802,38.032254021138705,874438.9737516944,386584.989915224,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,182.7591534120768,3844.579577192115,245925.28125,1547541000,descending
4803280,0.1148397905132902,39.52451993489726,926511.1273210207,554235.9730189423,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,3.2751708644723294,0.0,145532.546875,1547541000,cruising
4803286,-0.5415989878161308,38.91683311676397,872552.632664869,484689.9782593377,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,180.02518951835148,5825.765763561951,148803.75,1547541000,descending
4803294,0.2675329742322959,41.361890164609484,930572.4271982363,758404.1350088739,34000.0,223.7336772746942,12.844362831881648,86.71430384721879,224.10206604003906,0.0,-6.749619855682909,0.0,19387.6328125,1547541000,cruising
4803302,0.00754934935732807,41.048759974686234,910297.5273350753,722759.6941246042,37000.0,-211.5469238499153,-46.051245565644216,257.7189901217008,216.50131225585938,0.0,5.791200519084413,4906.3105464584005,61890.515625,1547541000,cruising
4803309,0.2062373318552518,41.05701135985475,926930.3545699705,724384.4833502263,33000.0,-209.02302106823552,-62.69915189766125,253.30270586171002,218.22421264648438,0.0,-1.2717089557236534,1635.4368488194668,78290.328125,1547541000,cruising
4803311,-0.24738163999339755,39.510687669905266,895485.8163007618,551439.4905969114,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,187.30980511743567,6844.579577192115,80049.5078125,1547541000,descending
4803319,0.20283166323422724,41.073987169773304,926562.4375768662,726253.5289624712,35000.0,-226.86650149265097,-49.29480951662928,257.7410129761566,232.16026306152344,0.0,4.553983130821109,2906.3105464584005,78455.8046875,1547541000,cruising
4803322,-0.16139326387827896,39.701067369968264,902031.8950450424,572824.0675976255,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-167.57840512928064,4844.579577192115,58868.15625,1547541000,descending
4803354,1.7906128000054455,39.65005880000041,1069386.3953719144,575621.2524956359,39000.0,-220.90201888551462,-46.33709196791753,258.1532216424437,225.70960998535156,0.0,-11.84633425364109,5509.312466923919,246607.0625,1547541000,cruising
4803374,0.4018629999999999,40.125422999999806,948082.0684158264,621896.6310808356,33000.0,-162.22041741240926,-165.01871113326632,224.51006313651828,231.40147399902344,0.0,-2.9492832425152073,6000.0,191456.171875,1547541000,climbing
4803375,0.08307376604596488,40.75725757774064,918002.9653212685,690716.9263023251,41000.0,-31.04114424781428,-225.77328202824825,187.82840850406362,227.89718627929688,0.0,-11.70967504970551,8844.579577192115,62861.47265625,1547541000,cruising
4803397,0.24033238315150962,41.226351833166035,928963.2031483361,743279.5028794019,37000.0,-26.436799770421672,-233.09018610803446,186.4707645434493,234.58460998535156,0.0,-9.493146296736711,4844.579577192115,116289.125,1547541000,cruising
4803429,0.32033846733671584,41.74709604442428,933060.9888770675,801305.6187878716,37000.0,-32.57808835978733,-234.39652063645863,187.91268218875555,236.649658203125,0.0,-4.081635080534426,4844.579577192115,173621.015625,1547541000,cruising
4803446,0.4669383808897914,42.33566592564247,942189.2795099128,867131.3481294262,39000.0,-33.72254571420799,-236.73398368897648,188.10719015934566,239.12379455566406,0.0,-2.7527240886926734,6844.579577192115,239953.671875,1547541000,cruising
4803459,0.5262837996151388,42.56911979849442,945847.9971226989,893257.4246379074,37000.0,-31.828649986324553,-226.69677622609484,187.99219165164118,228.92027282714844,0.0,-2.581746676541428,4844.579577192115,266304.5,1547541000,cruising
4803463,0.5442573999999991,42.639513999999885,946950.8412840167,901137.0744392204,41000.0,-31.029938894126097,-226.19154642980624,187.81132558174215,228.31004333496094,0.0,-11.089753070990099,0.0,431979.09375,1547541000,cruising
4803288,-0.5379905133070699,39.04370805949879,872367.9657464664,498762.59051247616,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-23.008507216455854,1000.0,154237.4375,1547541000,cruising
4803215,-1.3131865156242948,37.26312126910449,810618.7496413575,299239.64073088137,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99673673545794,5844.579577192115,343276.3125,1547541030,unknown
4803226,-1.2400874009942957,37.534467962033204,816273.5983731654,329513.4503405626,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-161.8822528205262,1000.0,163199.84375,1547541030,cruising
4803237,-1.2343196773849625,38.92549812700545,812536.3452425167,483765.5278456091,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-103.09550825807759,0.0,10290.146484375,1547541030,cruising
4803245,-0.5730918915086237,37.971731671422575,873487.9783453143,379833.82538738614,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,182.68475095191806,3844.579577192115,252735.40625,1547541030,descending
4803280,0.19068854131004437,39.515462588463016,933063.2134517431,553513.1045862776,34000.0,218.40287102408254,-24.0956144221553,96.29577868252233,219.72804260253906,0.0,3.430459602720248,0.0,138951.984375,1547541030,cruising
